date,ave_sws,ave_rws,ave_rwd,wd_sd,max_ws,max_wst,ave_temp,max_temp,max_temt,min_temp,min_temt,max_rh,max_rht,min_rh,min_rht,max_gsw,max_gswt,tot_gsw,max_dsw,max_dswt,tot_dsw,max_netr,max_nett,min_netr,tot_netr,max_gpar,max_gpat,tot_gpar,max_dpar,max_dpat,tot_dpar,ave_bp,ave_rh,tot_prec,pot_par,sno_depcm,pot_sw,kt_par,kt_sw
2018-03-24T04:00:00Z,1.641,1.248,29.1,38.61,6.6,1449,0.2,6.3,1644,-4.1,2359,87,2353,38,1711,1104,1252,13000,470,1223,8940,642,1252,-45,5140,1837,1250,21.21,783.7,1224,15.41,760.5,63,0,51.68,0,29000,41,44
2018-03-25T04:00:00Z,1.162,0.666,124.59,50.07,6.4,1220,1.1,10.2,1632,-8,609,98,700,18,1638,881,1150,23000,73,1149,2841,497,1154,-47,11000,1445,1139,37.18,143.8,1055,5.74,766.7,58,0,52.12,0,29000,71,79
2018-03-26T04:00:00Z,1.439,1.133,183.9,36.75,5.1,914,2.5,9.4,1320,-6.2,529,91,610,18,1212,734,927,14000,385,1115,10000,398,928,-44,6540,1152,927,22.83,680,1134,18.33,761,55,0,52.56,0,30000,43,47
2018-03-27T04:00:00Z,0.921,0.323,208.9,60.87,4.2,1350,5.6,11.2,1438,0.3,355,100,648,62,1339,1117,1109,11000,529,1020,10000,687,1109,-23,6479,1937,1109,19.99,942,1020,18.53,751.1,81,2.3,53.01,0,30000,38,38
2018-03-28T04:00:00Z,1.207,0.978,158.95,33.4,5.1,1902,7.4,10.4,1502,3.5,439,100,2349,74,1038,285,928,3605,246,927,3682,178,928,-19,2194,507.4,928,6.98,447.6,928,7.15,749.3,87,0.2,53.44,0,30000,13,12
2018-03-29T04:00:00Z,1.914,1.004,11.5,55.08,11,1451,8.5,12.8,1418,3,2354,100,159,55,1421,1055,1238,6921,513,1245,6462,638,1238,-43,3660,2008,1238,12.34,860,1213,11.38,745.1,78,3.8,53.87,0,30000,23,23
2018-03-30T04:00:00Z,2.16,1.168,231.7,52.98,10.5,1944,6.8,15.7,1515,-2.3,613,79,632,13,1602,901,1209,24000,106,1612,2898,528,1205,-49,11000,1454,1150,37.9,187.6,1613,5.82,753.8,46,0,54.31,0,31000,70,77
2018-03-31T04:00:00Z,2.214,0.682,215.1,66.86,8.9,1548,6.9,12.6,1405,-0.3,2310,67,1141,24,157,1052,1240,14000,377,1151,7092,643,1240,-49,6406,1869,1240,23.1,647.3,1151,12.41,750,45,0,54.74,0,31000,42,44
2018-04-01T04:00:00Z,1.173,0.224,264.9,70.68,5,1129,0.9,6.9,1442,-2.4,539,100,810,43,225,1202,1152,13000,480,1209,7336,718,1246,-146,4219,1957,1226,21.04,770.4,1209,12.85,753.2,71,6.9,55.16,6.35,31000,38,41
2018-04-02T04:00:00Z,1.417,1.266,82.1,25.95,6.2,944,1.6,5,919,-3,111,100,604,68,945,499,756,4153,255,756,3931,294,756,-23,2123,844,756,7.88,460.5,756,7.64,751.5,84,10.5,55.58,0,31000,14,13
2018-04-03T04:00:00Z,3.029,2.061,193.5,45.34,16.7,1608,6.2,12.5,1545,1.8,2334,100,33,26,1640,724,1511,6199,394,1436,4106,456,1511,-48,2833,1345,1510,10.87,660.3,1436,7.61,739.9,63,1.8,56.01,0,32000,19,20
2018-04-04T04:00:00Z,2.958,2.482,224.8,31.91,13.4,131,0.7,6.4,1226,-5.3,2345,79,2351,19,1605,1174,1117,19000,363,1117,8761,716,1254,-50,8383,2082,1117,30.12,604.9,1136,14.96,750.4,49,0,56.42,0,32000,53,58
2018-04-05T04:00:00Z,1.292,0.686,77.47,54.11,7.6,843,1.3,9.5,1554,-7.4,413,100,2359,47,819,693,1445,7380,397,1437,6892,432,1445,-42,3257,1152,1445,13.09,644.3,1439,12.45,747.4,73,4.7,56.84,2.54,32000,23,23
2018-04-06T04:00:00Z,1.966,1.463,263.2,40.05,8.1,751,2.6,8.1,1425,-1.9,2350,100,0,25,1355,994,1042,21000,317,852,6783,609,1042,-49,11000,1625,1042,34.21,554.9,852,11.76,746.5,62,2.1,57.25,0,32000,60,65
2018-04-07T04:00:00Z,2.091,1.764,264.7,31.74,9,1514,-0.2,4.8,1527,-4.6,549,69,553,25,1528,1171,1116,16000,461,1234,9157,727,1116,-51,6576,1976,1301,24.97,735.9,1234,15.71,748,47,0,57.66,0,33000,43,48
2018-04-08T04:00:00Z,1.353,0.378,203,66.32,6.5,742,1.6,8.9,1423,-6.2,516,76,608,22,1511,929,1225,23000,206,819,6056,580,1223,-47,12000,1549,1225,37.69,548.8,1546,11.16,753.3,49,0,58.06,0,33000,65,70
2018-04-09T04:00:00Z,1.146,0.291,274,64.23,5.8,1356,2.6,7.9,1313,-4,2344,96,733,40,1735,1151,1238,12000,418,1032,8320,751,1238,-45,5850,1882,1238,19.29,716,1034,14.38,753.7,68,0.2,58.46,0,33000,33,35
2018-04-10T04:00:00Z,1.525,0.763,140.1,55.92,8.4,1504,3.1,11.8,1257,-7,424,97,605,23,1258,1068,1302,21000,342,1440,7899,674,1303,-39,11000,1824,1300,33.79,568.8,1301,14.62,753.1,60,0,58.86,0,33000,57,63
2018-04-11T04:00:00Z,1.7,1.436,91.2,30.78,7.9,1605,7.6,17.3,1218,-4,530,95,554,28,1219,984,1212,11000,449,1200,9213,618,1212,-35,5337,1647,1211,18.48,788,1159,16.77,748.8,61,0.6,59.25,0,34000,31,33
2018-04-12T04:00:00Z,1.254,0.387,210.7,63.99,6.6,423,15.4,23.5,1657,8.1,154,85,2351,33,1658,909,1320,13000,399,1242,9337,580,1320,-23,7054,1612,1320,23.13,703.6,1242,17.72,746.5,59,0,59.64,0,34000,39,39
2018-04-13T04:00:00Z,2.024,1.65,282,33.87,9,1411,8.8,18.6,1254,2,2256,90,524,36,1457,858,1147,23000,236,1517,6286,544,1147,-21,13000,1552,1158,40.43,404.3,1516,12.2,750.9,63,0,60.02,0,34000,67,67
2018-04-14T04:00:00Z,2.702,2.363,39.37,28.39,10.1,1848,2.3,4.7,1236,0.2,2255,96,2258,53,1236,313,1215,4904,270,1233,5066,190,1215,-10,2485,623.4,1233,10.08,507.3,1233,9.6,757.5,75,3.3,60.41,0,34000,17,14
2018-04-15T04:00:00Z,3.555,1.666,151.1,58.96,15.4,756,6.3,14.3,1635,0.7,4,99,1339,74,1657,1058,1335,5359,524,1242,4913,302,1335,-161,1182,2119,1335,10.23,883,1242,8.85,742.3,86,20.9,60.79,0,34000,17,16
2018-04-16T04:00:00Z,2.299,2.015,315.2,27.69,9.2,1349,4.2,8.6,1330,-1.2,2349,92,349,45,1328,1097,1016,9041,449,1328,8509,692,1016,-48,3988,1954,1016,15.8,752.2,1328,15.12,740.4,68,0.2,61.16,0,35000,26,26
2018-04-17T04:00:00Z,2.367,1.89,307,35.66,8.8,819,4,10.1,1355,-1.5,2323,88,2347,39,1359,1337,1104,13000,464,1104,11000,873,1104,-49,5894,2277,1103,21.46,1051,1443,19.85,743.7,63,0,61.53,0,35000,35,36
2018-04-18T04:00:00Z,1.395,1.015,11.08,40.87,8.4,1540,2.2,5.7,1534,-0.4,0,100,636,55,1955,762,1532,6435,380,1011,6393,262,1529,-161,1712,1386,1525,11.86,1212,1525,11.89,744.8,77,5.5,61.9,0,35000,19,18
2018-04-19T04:00:00Z,2.22,1.822,21.8,33.6,9.8,927,3.2,10.3,1419,-2.1,2343,82,2344,33,1420,1239,1237,20000,464,1046,11000,785,1328,-63,9174,2289,1050,33.95,1155,1532,22.24,754.4,58,0,62.26,0,35000,55,57
2018-04-20T04:00:00Z,1.722,0.741,4.532,59.44,8.3,1644,6.1,16,1551,-5,508,98,557,15,1626,949,1150,28000,74,1236,3351,596,1114,-211,13000,1598,1202,45.42,978,1527,12.62,758.4,56,0,62.61,0,35000,73,78
2018-04-21T04:00:00Z,1.555,0.422,76.96,66.22,8.6,1331,7.6,18.3,1513,-3.8,451,85,454,11,1621,965,1141,28000,73,1206,3229,601,1131,-345,13000,1662,1215,47.54,926,1538,11.71,759.3,48,0,62.97,0,36000,75,79
2018-04-22T04:00:00Z,1.421,0.789,208.1,51.97,8.2,1749,10.2,22.2,1553,-3.3,415,86,418,10,1554,988,1143,28000,73,1208,3140,610,1145,-73,14000,1702,1157,48.93,889,1548,10.99,760.8,48,0,63.31,0,36000,77,79
2018-04-23T04:00:00Z,2.133,1.829,210.7,30.55,8.6,2223,12,22,1255,-1.1,530,90,536,17,1025,1180,1230,26000,337,1229,6709,776,1230,-74,13000,2162,1229,45.14,565.1,1230,12.34,757.8,53,0.7,63.66,0,36000,71,72
2018-04-24T04:00:00Z,1.624,1.378,173.2,30.62,7.4,1213,12.7,17.3,1256,8.3,43,100,2156,73,1233,571,1228,6580,488,1228,6714,347,1252,-54,2739,1069,1227,12.67,877,1228,12.75,746.4,87,2.6,64,0,36000,20,18
2018-04-25T04:00:00Z,1.705,1.162,347.8,43.72,9.2,1205,12.8,18.3,1544,4.6,2359,100,0,36,1546,1277,1153,17000,424,1153,8592,838,1145,-46,7970,2296,1157,29.73,1540,1427,21.3,743.4,68,3.7,64.33,0,36000,46,47
2018-04-26T04:00:00Z,0.701,0.407,13.76,46.68,3.5,1637,7.7,10.7,926,3.3,438,100,344,76,927,303,1239,3708,261,1239,3792,154,857,-22,1428,578.1,1239,7.28,482.9,1239,7.31,745.7,88,6.9,64.66,0,37000,11,10
2018-04-27T04:00:00Z,1.762,1.067,226.4,49.82,13.6,1828,13.4,23.7,1552,6.6,516,100,0,32,1527,1077,1225,21000,336,929,7760,721,1225,-41,11000,1806,952,35.12,1268,1502,19.76,745.3,66,9.6,64.99,0,37000,54,58
2018-04-28T04:00:00Z,1.547,1.013,11.63,45.53,9.1,1752,7.6,13.5,1315,3.9,2156,100,0,44,1317,1299,1230,10000,489,1020,8242,759,1306,-19,3591,2253,1114,17.32,844,1020,14.56,748.1,72,4.6,65.3,0,37000,27,28
2018-04-29T04:00:00Z,1.833,1.31,341.7,42.14,8.1,411,5.6,8.4,1321,1.3,2320,100,2058,60,721,599,1049,8888,471,1050,8834,299,1049,-26,3757,986,1049,14.8,817,1050,15.91,749.8,80,0.9,65.62,0,37000,23,24
2018-04-30T04:00:00Z,1.235,0.094,66.28,74.33,7.2,1428,13.7,25,1729,1.6,607,100,0,15,1234,1004,1340,26000,229,1348,5205,632,1340,-42,14000,1620,1329,40.9,1389,1423,16.9,750.9,57,0,65.93,0,37000,62,70
2018-05-01T04:00:00Z,2.172,1.483,261.7,44.44,14.7,1551,22.5,33.2,1437,5.6,457,92,501,8,1511,958,1158,27000,159,1522,6087,622,1128,-42,15000,1543,1123,42.47,1237,1413,21.11,750.1,50,0,66.24,0,37000,64,73
2018-05-02T04:00:00Z,1.981,1.055,250.2,54.96,11.5,1317,23.2,33.7,1212,13.9,412,100,2027,28,1213,1193,1209,17000,404,1212,8046,836,1209,-68,9763,2165,1155,28.61,891,1447,15.73,748.9,64,2.4,66.54,0,38000,43,46
2018-05-03T04:00:00Z,2.473,1.828,248.9,41.01,21.4,2050,22.9,30,1423,17.7,509,100,355,37,2049,1127,1226,13000,466,1222,11000,675,1226,-25,7238,2078,1225,22.95,1506,1418,20.48,746.7,69,1.2,66.83,0,38000,34,35
2018-05-04T04:00:00Z,2.044,0.852,300.2,61.55,12.3,12,18.4,25.5,1517,12.1,538,62,648,20,1519,997,1207,25000,378,1116,10000,642,1202,-45,13000,1731,1207,40.7,1257,1433,22.78,751,41,0,67.12,0,38000,61,65
2018-05-05T04:00:00Z,1.071,0.391,40.34,61.49,6.1,1830,13.8,17.5,21,9.3,2340,100,333,50,2,385,1239,4650,327,1239,4793,131,1513,-34,1128,732.3,1239,8.97,601.5,1239,9.05,749.9,75,3.7,67.41,0,38000,13,12
2018-05-06T04:00:00Z,1.254,0.733,14.59,47.75,7.3,1324,14.4,21.1,1534,8.2,2340,100,0,30,1616,1319,1204,23000,467,1215,14000,864,1204,-42,12000,2353,1217,37.77,1552,1419,27.41,752.3,65,0,67.69,0,38000,56,60
2018-05-07T04:00:00Z,1.071,0.564,208.9,51.99,5.9,1210,16,26,1327,5.1,447,100,307,25,1443,1166,1244,27000,296,1212,7387,816,1240,-38,15000,1992,1212,43.98,1382,1419,24.54,755.7,62,0,67.96,0,38000,65,69
2018-05-08T04:00:00Z,1.403,1,164.7,42.43,6.5,1745,17.5,28.3,1338,5.9,453,100,357,20,1357,1055,1151,26000,238,1331,5702,701,1255,-39,14000,1908,1317,44.64,1255,1434,14.25,753.4,60,0,68.23,0,39000,65,66
2018-05-09T04:00:00Z,1.562,1.197,180,38.66,7.9,1521,15.7,23.6,1140,7.3,445,100,2057,37,1011,1231,1139,17000,515,1126,9392,833,1139,-39,9137,2420,1126,30.42,1334,1503,19.64,747.9,68,2.5,68.49,0,39000,44,44
2018-05-10T04:00:00Z,1.481,0.984,22.32,43.85,10.6,821,14.1,20.4,1527,6.3,2235,100,0,23,1626,1064,1245,27000,373,852,9386,669,1245,-45,13000,1809,1244,43.7,1480,1436,22.23,750.5,61,0,68.75,0,39000,64,68
2018-05-11T04:00:00Z,0.621,0.289,57.32,53.91,3.6,1541,8.6,9.9,1256,5.9,2217,100,1517,58,353,222,1037,3066,191,1037,3159,85,1038,-29,416,418.1,1037,6.02,349,1037,6.08,753.5,79,2.1,69,0,39000,9,8
2018-05-12T04:00:00Z,0.838,0.162,196.3,68.73,4.9,1200,10.7,15.1,1234,7.5,9,100,0,65,1235,398,745,9139,324,917,9238,258,1045,-8,5111,662.7,1045,15.38,578.3,1226,16.49,753.6,82,0.4,69.25,0,39000,22,23
2018-05-13T04:00:00Z,0.957,0.534,200.9,51.92,5.7,1521,16.6,25.2,1631,10.2,212,100,0,46,1633,1271,1207,21000,572,1116,11000,873,1207,-29,12000,2176,1154,33.68,1227,1450,26.35,749.4,73,0,69.49,0,39000,48,53
2018-05-14T04:00:00Z,1.324,0.292,185.8,69.98,10.7,1501,19.4,32.4,1347,12.2,2258,100,231,41,1220,1038,1213,17000,420,1406,8337,727,1217,-64,10000,1702,1249,26.83,750.3,1406,16.07,746.9,70,32.4,69.73,0,39000,38,42
2018-05-15T04:00:00Z,0.808,0.525,164.7,42.47,5.1,1438,15,21.9,1121,10.2,413,100,0,39,1125,1006,1116,13000,557,1118,12000,259,1116,-27,3123,1722,1116,20.92,979,1116,21.69,752.6,70,0.3,69.96,0,40000,30,32
2018-05-16T04:00:00Z,0.638,0.153,246.8,60.14,4.9,1317,17.1,24.2,1531,13.2,413,100,2,57,1531,1115,1126,15000,477,1130,12000,593,1126,-30,6679,1742,1126,23.52,1192,1527,22.16,751.2,78,1.5,70.18,0,40000,34,38
2018-05-17T04:00:00Z,1.488,0.622,96.6,60.57,6.5,1306,16.1,23.1,1425,8.8,2356,100,0,32,1519,1082,1208,24000,413,1139,13000,721,1208,-50,12000,1678,1208,35.99,1030,1511,26.09,757.6,66,0,70.4,0,40000,51,60
2018-05-18T04:00:00Z,0.621,0.194,192.4,58.39,6.6,1123,10.6,13.3,1701,6.8,344,100,842,39,151,301,1123,4102,256,1123,4218,81,1123,-38,810,505.5,1122,6.78,492.9,1122,7.91,756.1,70,15,70.61,0,40000,10,10
2018-05-19T04:00:00Z,1.401,0.544,294.2,59.32,9.5,1228,18.3,26.6,1407,12,2321,100,0,54,1723,1329,1025,15000,597,1048,12000,652,1140,-131,5474,1995,1143,22.72,1487,856,23.33,749.6,77,0.5,70.82,0,40000,32,38
2018-05-20T04:00:00Z,1.091,0.377,54.08,61.3,6.3,1001,17.3,26.3,1631,9,522,100,408,25,1238,1045,1205,31000,284,1329,6546,695,1122,-54,16000,1631,1134,46.81,1263,904,26.58,754.3,62,0,71.02,0,40000,66,77
2018-05-21T04:00:00Z,0.747,0.471,177.9,46.01,5.2,1451,14.2,18.1,1127,10,203,100,351,73,1644,316,1035,6880,264,1035,7018,183,715,-31,2884,473.8,1035,10.32,472,1035,12.64,752.5,87,1.3,71.22,0,40000,14,17
2018-05-22T04:00:00Z,1.272,0.505,15.18,59.06,8.6,838,18.7,27.8,1638,12,2313,100,14,24,1704,1118,931,26000,407,938,11000,747,1014,-52,14000,1900,938,40.19,1799,931,24.12,749,62,1.2,71.4,0,40000,56,65
2018-05-23T04:00:00Z,1.232,0.263,67.61,69.2,8.3,1214,18.1,27.8,1656,8.3,520,100,246,18,1310,977,1148,30000,423,1318,10000,680,1147,-46,16000,1585,1153,47.27,1392,938,29.46,752.6,59,0,71.59,0,40000,66,75
2018-05-24T04:00:00Z,1.284,0.621,255.5,55.04,9.9,1418,21.6,31.3,1418,8.6,410,100,319,20,1555,950,1133,29000,453,1336,13000,655,1150,-43,16000,1633,1232,47.66,1238,956,29.43,748.4,60,0,71.77,0,41000,66,71
2018-05-25T04:00:00Z,1.231,0.354,236.8,66.09,7.1,1053,24.3,32.5,1301,17.8,458,94,515,24,1218,1091,1113,24000,588,1227,15000,766,1114,-44,13000,1930,1113,41.57,1487,951,32.59,745.9,59,0,71.94,0,41000,58,60
2018-05-26T04:00:00Z,1.666,1.374,117.4,33.1,7.9,1254,16.2,21.4,151,10.9,2254,96,2355,67,150,273,1511,4475,232,1511,4582,168,1511,-59,1522,488.3,1511,8.33,386.3,1511,7.98,751.6,81,0.3,72.1,0,41000,12,11
2018-05-27T04:00:00Z,0.708,0.343,196.9,52.46,3.7,2227,16.3,21.8,1701,10.9,27,99,417,61,1420,919,1159,15000,666,1159,15000,615,1158,-31,8860,1590,1157,24.44,957,1157,24.18,751.6,80,0,72.26,0,41000,34,36
2018-05-28T04:00:00Z,0.954,0.243,45.01,65.75,5.5,1428,23.5,32.1,1346,15.2,2351,91,452,27,1635,983,1140,28000,277,928,6337,670,1145,-49,16000,1741,1139,50.29,1407,1353,32.6,750.2,59,0,72.41,0,41000,69,69
2018-05-29T04:00:00Z,1.147,0.854,172.2,38.4,8,1534,21,30.1,1212,12.9,450,97,457,28,1245,974,1032,27000,284,1031,8647,662,1032,-50,16000,1755,1207,48.7,1378,1416,28.83,753.1,62,0,72.56,0,41000,67,66
2018-05-30T04:00:00Z,1.078,0.849,172.9,35.61,5.9,1135,20,25.6,1250,13.6,420,97,425,59,1125,1052,901,12000,590,1114,12000,662,938,-43,7100,2088,900,21.23,1004,1113,19.88,750.8,78,0,72.7,0,41000,29,29
2018-05-31T04:00:00Z,0.692,0.361,161.4,51.02,3.8,1337,23.1,30.3,1538,19.3,547,100,2331,53,1538,1163,1144,16000,629,1139,9658,864,1144,-27,9292,2247,1139,28.57,1564,1455,23.38,745.4,76,3.4,72.83,0,41000,39,38
2018-06-01T04:00:00Z,1.133,0.815,28.84,37.99,7.5,1013,22.2,27.7,1345,18.3,2247,100,0,54,1515,1134,1131,23000,469,1009,13000,730,1132,-77,12000,2037,1131,40.1,1477,1359,28.52,745.6,77,0,72.96,0,41000,55,55
2018-06-02T04:00:00Z,1.622,1.235,159.5,38.94,8.2,700,17.5,23.9,1423,10.6,2354,99,212,40,1400,1282,1145,18000,581,1035,15000,912,1145,-33,11000,2408,1145,32.22,1778,1417,27.76,749.8,69,0.3,73.08,0,41000,44,44
2018-06-03T04:00:00Z,0.767,0.304,133.1,57.06,4.7,2313,14,21.5,1546,9.3,540,100,215,55,1547,1270,1321,17000,566,1224,13000,811,1321,-44,6881,2247,1320,29.4,1966,1409,28.58,744.9,77,15.5,73.19,0,41000,40,42
2018-06-04T04:00:00Z,1.047,0.104,322.7,71.11,8.2,1302,14.1,21.3,1219,8.2,445,100,0,52,1220,1342,1217,14000,549,1046,9663,842,1216,-45,5978,2390,1209,21.59,1760,1357,18.2,742.5,76,0.2,73.3,0,41000,29,33
2018-06-05T04:00:00Z,0.83,0.189,27.04,65.08,4.5,1338,14.5,20.7,1240,7.5,344,100,213,48,1244,1410,1032,17000,537,1233,15000,1031,1034,-43,8905,2363,1233,26.36,1048,809,26.29,747.3,74,0,73.4,0,42000,36,41
2018-06-06T04:00:00Z,1.092,0.813,174.1,40.12,5.6,1553,17.4,24.1,1602,11.9,323,100,329,45,1602,1218,1022,21000,514,1014,14000,795,1257,-43,10000,2117,1023,33.52,1493,1415,29.58,752.6,73,0,73.5,0,42000,46,49
2018-06-07T04:00:00Z,0.92,0.246,185.4,65.43,4.4,1641,19.6,28.3,1549,11.3,216,100,2332,36,1610,1081,1056,26000,504,1013,14000,757,1316,-41,14000,2039,1314,43.48,1515,1422,33.83,753.5,68,0,73.59,0,42000,59,61
2018-06-08T04:00:00Z,0.765,0.172,54.41,63.8,4.8,1059,17.9,25.3,1142,10.5,423,100,0,25,1223,1099,1136,22000,496,1201,15000,733,1136,-43,11000,1952,1105,37.33,1266,1420,29.19,753.4,62,0,73.67,0,42000,51,53
2018-06-09T04:00:00Z,0.669,0.097,163.1,68.87,2.5,1146,15.9,21.2,1613,11.1,256,100,523,51,1317,523,1116,13000,403,1117,13000,326,1118,-35,6318,912,1116,21.98,683.9,1115,21.59,751.8,75,0,73.74,0,42000,30,30
2018-06-10T04:00:00Z,0.93,0.375,151,57.17,5.3,1758,17.4,25.4,1539,10.6,444,100,39,33,1637,1242,1237,26000,380,1255,9729,878,1258,-48,13000,2215,1255,44.07,1682,1418,30.91,752.1,66,0,73.81,0,42000,60,61
2018-06-11T04:00:00Z,1.586,0.839,204.8,55.18,9.1,1613,18,27.3,1431,6.7,354,98,404,30,1432,990,1137,31000,168,1435,5227,678,1200,-45,16000,1762,1311,53.66,1467,1434,29.83,754.2,64,0,73.88,0,42000,73,75
2018-06-12T04:00:00Z,0.984,0.589,181.8,49.29,5.2,1021,18.8,23.8,1710,11.6,409,98,1244,71,1710,556,805,8023,425,1010,7864,328,805,-40,3300,1091,805,14.49,919,805,13.95,747.4,84,0.3,73.93,0,42000,20,19
2018-06-13T04:00:00Z,2.298,1.733,314.5,39.62,10.3,1502,20.8,27,0,13.8,0,87,153,26,1305,1019,1206,29000,330,1508,5131,NA,NA,NA,NA,1857,1207,49.45,1686,1505,23.06,744.7,57,0,73.98,0,42000,67,69
2018-06-14T04:00:00Z,1.152,0.546,42.62,54.28,7.1,1210,16.4,22.8,929,11.1,929,100,2334,45,1539,1337,1335,15000,510,1337,11000,NA,NA,NA,NA,2551,1334,27.21,1911,1400,26.71,749.1,72,0,74.02,0,42000,37,37
2018-06-15T04:00:00Z,0.969,0.042,73.6,73.33,6.3,1223,18.9,29.8,1622,7.4,438,100,34,25,1142,1147,1224,31000,302,1600,6269,NA,NA,NA,NA,2023,1236,54.67,1451,1402,25.87,751,63,0,74.06,0,42000,74,75
2018-06-16T04:00:00Z,0.977,0.345,180.6,62.05,4.4,1057,22.6,32.8,1603,9.5,422,100,215,25,1212,990,1202,30000,235,1505,5772,NA,NA,NA,NA,1749,1207,53.26,1376,1406,24.25,752,62,0,74.09,0,42000,72,71
2018-06-17T04:00:00Z,1.24,0.587,205.9,56.92,9.4,1523,26.3,35.8,1343,17.4,142,99,2312,41,1349,1035,1147,27000,404,1506,11000,NA,NA,NA,NA,1869,1146,46.95,1436,1404,28.39,747.8,70,1.5,74.11,0,42000,63,64
2018-06-18T04:00:00Z,1.484,0.809,28.47,52.45,8.9,1107,23.3,29.1,1358,13.8,2351,100,329,25,1422,1018,1114,29000,248,839,5449,NA,NA,NA,NA,1823,1158,51.43,1479,1407,27.34,745.9,63,0.2,74.13,0,42000,69,70
2018-06-19T04:00:00Z,0.802,0.175,223.2,63.89,5.7,1328,19.8,27.7,1223,12.7,414,98,444,33,1223,1298,1045,20000,564,1210,16000,NA,NA,NA,NA,2724,1209,34.76,1887,1439,29.34,746.9,65,0,74.14,0,42000,47,47
2018-06-20T04:00:00Z,1.089,0.715,46.16,43.41,7.2,1446,22.5,30.2,1252,15.9,432,100,449,29,1340,962,1208,29000,243,1528,6028,NA,NA,NA,NA,1769,1326,52.45,1412,1406,25.26,745.5,64,0,74.14,0,42000,71,70
2018-06-21T04:00:00Z,1.121,0.593,158.2,52.49,5.8,1558,19.5,28.6,1330,9.3,429,92,507,34,1332,1237,1123,25000,459,1431,14000,NA,NA,NA,NA,2345,1121,43.98,1591,1431,28.99,750.5,63,0,74.13,0,42000,59,60
2018-06-22T04:00:00Z,1.071,0.733,135.2,43.36,7.2,204,16.5,18.6,1102,14,658,96,2332,48,609,612,1054,5744,522,1055,5846,NA,NA,NA,NA,1123,1054,11.05,893,1054,10.21,747.7,72,0.6,74.12,0,42000,15,14
2018-06-23T04:00:00Z,0.828,0.141,270.5,66.08,8,1459,21,31.2,1347,16.2,0,100,1626,48,1348,1277,1132,15000,530,1130,11000,NA,NA,NA,NA,2554,1130,26.04,1732,1416,20.67,745.6,74,21.2,74.11,0,42000,35,35
2018-06-24T04:00:00Z,1.356,0.805,13.38,49.18,10.2,1347,18.8,25.6,1418,9.1,0,100,0,30,1554,1207,1216,28000,328,1021,6744,NA,NA,NA,NA,2119,1021,46.01,1704,1403,28.72,751.1,65,0.8,74.08,0,42000,62,66
2018-06-25T04:00:00Z,1.039,0.313,220.8,65.11,5.7,1422,18,27.5,1529,6,508,100,23,25,1434,998,1120,31000,136,1350,4494,NA,NA,NA,NA,1735,1304,53.55,1505,1404,24.39,755.9,62,0,74.05,0,42000,72,75
2018-06-26T04:00:00Z,1.048,0.858,170.2,33.41,8.2,1422,18.5,24.5,918,14,324,100,1954,52,919,972,911,9114,382,921,8083,NA,NA,NA,NA,1711,911,16.44,740.4,910,15.02,751.5,76,8.9,74.02,0,42000,22,22
2018-06-27T04:00:00Z,0.843,0.485,169.4,48.69,5.7,1112,21.9,26.8,1140,18.6,0,100,0,70,1140,1368,1051,12000,530,1108,9798,NA,NA,NA,NA,2437,1111,20.03,1927,1357,18.93,745.5,85,54.3,73.97,0,42000,27,28
2018-06-28T04:00:00Z,0.752,0.037,320.1,71.64,4.5,2322,23.5,32.7,1557,15.4,454,100,0,32,1523,1212,1152,29000,351,1154,6720,NA,NA,NA,NA,1907,1154,44.46,1612,1403,25.66,749.4,66,0,73.92,0,42000,60,69
2018-06-29T04:00:00Z,0.891,0.388,185.6,57.23,4.9,1423,25.1,34.5,1532,14.7,512,100,0,29,1355,970,1215,30000,95,1420,4430,NA,NA,NA,NA,1578,1230,48.29,1469,1346,24.65,751.3,65,0,73.86,0,42000,65,72
2018-06-30T04:00:00Z,0.836,0.415,168.7,52.36,4.5,1419,27.3,36.6,1556,18.7,501,100,219,38,1557,1002,1156,27000,360,952,8941,NA,NA,NA,NA,1731,1155,48.03,1465,1350,31.74,751.1,69,0,73.8,0,42000,65,65
2018-07-01T04:00:00Z,1.095,0.709,171.9,45.86,5.6,1603,28,36.2,1340,19.5,359,100,0,34,1335,953,1120,29000,143,1144,6006,NA,NA,NA,NA,1730,1223,50.91,1468,1351,26.06,752,67,0,73.73,0,42000,69,70
2018-07-02T04:00:00Z,0.787,0.077,175.5,69.98,4.4,1659,27.1,35.9,1520,20.2,343,100,317,41,1349,989,1315,27000,237,704,7494,NA,NA,NA,NA,1816,1326,48.52,1578,1349,23.97,755,71,0,73.65,0,42000,66,65
2018-07-03T04:00:00Z,0.804,0.385,152.5,52.93,4.9,1352,26.6,35.7,1428,20.2,338,100,4,38,1422,1009,1119,26000,269,823,8186,NA,NA,NA,NA,1802,1301,46.03,1517,1424,23.79,757.8,69,0,73.57,0,42000,63,63
2018-07-04T04:00:00Z,1.047,0.762,183.3,41.04,5.7,1249,26.9,34,1359,20,409,100,46,46,1358,1179,1103,25000,474,1039,11000,NA,NA,NA,NA,2151,1117,44.5,1528,1353,33.46,756.2,73,0,73.48,0,42000,61,60
